Gene_acc,Gene_id,iBAQ SPORO_1,iBAQ SPORO_2,iBAQ SPORO_3,iBAQ WALL_1,iBAQ WALL_2,iBAQ WALL_3,Desc
1378,cgd3_3660,0.0,5977600.0,795720.0,1858900.0,948440.0,0.0,BolA protein
1440,cgd3_3670,0.0,6535900.0,0.0,1075900.0,0.0,0.0,Casein kinase II subunit beta
154,cgd3_3680,0.0,1504000.0,61773.0,0.0,0.0,0.0,Uncharacterized protein with EF-hand domain
13,cgd3_3700,0.0,30643.0,0.0,1024100.0,13175000.0,737420.0,Uncharacterized protein
140,cgd3_3710,70278.0,8428900.0,37612.0,0.0,0.0,105470.0,Uncharacterized protein
236,cgd3_3740,464560.0,10284000.0,47710.0,474410.0,9588800.0,5365600.0,p-type ATPase 2
1645,cgd3_3750,46818.0,44876000.0,6416200.0,2934200.0,39396000.0,675790.0,Multiprotein bridging factor 1
795,cgd3_3770,178570000.0,3019400000.0,146480000.0,171500000.0,287020000.0,480250000.0,Hsp90
651,cgd3_3790,50613000.0,597380000.0,28877000.0,169580000.0,90718000.0,188760000.0,60S ribosomal protein L19
1574,cgd3_380,37323.0,2688900.0,32604.0,58289.0,0.0,3880500.0,Uncharacterized protein
1439,cgd3_3820,0.0,744840.0,0.0,0.0,0.0,186990.0,DNA ligase
1197,cgd3_3830,4775700.0,70331000.0,2236000.0,3693200.0,10419000.0,10027000.0,Protein-tyrosine phosphatase-like protein with PUB domain
1124,cgd3_3840,9023600.0,132220000.0,2750000.0,3785900.0,5558500.0,41578000.0,Isoleucine-tRNA synthetase
565,cgd3_3850,2352200.0,20596000.0,298710.0,1020600.0,247010.0,3058600.0,PUA/Pseudouridine synthase II N-terminal/Dyskerin-like/tRNA pseudouridylate synthase B C-terminal domain containing protein
983,cgd3_3880,53121.0,1994000.0,0.0,0.0,0.0,17819.0,Snu114p Gtpase/U5 snRNP-specific protein
1179,cgd3_3890,86474000.0,920450000.0,95751000.0,252260000.0,459680000.0,167910000.0,60S ribosomal protein L30
740,cgd3_3900,0.0,4560900.0,0.0,223070.0,82205.0,457920.0,Uncharacterized protein
497,cgd3_3930,151030000.0,552160000.0,66779000.0,440760000.0,203870000.0,463840000.0,60S ribosomal protein L27A
71,cgd3_3940,42920.0,3904300.0,200150.0,0.0,0.0,0.0,membrane associated protein
1387,cgd3_3950,448610.0,78340000.0,1629400.0,2003600.0,1583000.0,13817000.0,PUB/UBA-like domain containing protein
300,cgd3_3970,122200.0,23611000.0,232380.0,588570.0,5561000.0,2419800.0,Yer007c-ap/MCT-1 like PUA RNA binding domain containing protein
1161,cgd3_4010,1022900.0,56252000.0,1459600.0,1781200.0,6043000.0,4631200.0,CS domain containing protein
1200,cgd3_4020,865660.0,63774000.0,4126300.0,11880000.0,3087500.0,1852800.0,CSN8/PSMD8/EIF3K
1317,cgd3_4030,65584.0,34642000.0,1950100.0,6437400.0,1594800.0,2917600.0,Inhibitor of apoptosis-promoting Bax1-related protein
368,cgd3_4080,0.0,6100900.0,0.0,0.0,0.0,0.0,Thioredoxin-like/UBA-like domain containing protein
1438,cgd3_4090,0.0,339440.0,0.0,0.0,0.0,80418.0,UBR1-like ring finger treble clef domain containing protein
1216,cgd3_40,1020500.0,12754000.0,419610.0,803050.0,36804000.0,1239100.0,Casein kinase I
944,cgd3_410,29119.0,2908300.0,0.0,0.0,0.0,461570.0,ABC transporter
1446,cgd3_4150,0.0,1489800.0,0.0,319600.0,0.0,0.0,RNA recognition motif domain containing protein
1437,cgd3_4160,0.0,1662800.0,0.0,0.0,0.0,408230.0,Uncharacterized protein with CCHC-type Zinc finger
1153,cgd3_4180,0.0,3219600.0,11375.0,0.0,0.0,155360.0,Insulinase (Peptidase family M16)
1252,cgd3_4190,172000.0,20274000.0,66202.0,103030.0,1963500.0,1884200.0,Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme
1435,cgd3_420,0.0,1283400.0,0.0,0.0,0.0,59328.0,Uncharacterized protein
152,cgd3_4240,9158.7,1192600.0,0.0,0.0,0.0,0.0,Insulinase (Peptidase family M16)
180,cgd3_4250,0.0,2414600.0,989410.0,0.0,0.0,0.0,unspecified product
560,cgd3_4260,485110.0,10010000.0,7808.8,333970.0,3281100.0,471190.0,insulinase like peptidase
976,cgd3_430,2712.3,458060.0,0.0,0.0,0.0,291140.0,Vacuolar protein sorting-associated protein 13
293,cgd3_4330,0.0,250380.0,0.0,0.0,324740.0,0.0,Metallo-dependent phosphatase-like
45,cgd3_440,0.0,1797300.0,0.0,1648700.0,18636000.0,2985100.0,C-type lectin containing protein
711,cgd3_450,0.0,469800.0,33162.0,0.0,0.0,258540.0,mRNA triphosphatase Cet1-like protein
1374,cgd3_460,16415000.0,541420000.0,26110000.0,50406000.0,126070000.0,38039000.0,Glutathione peroxidase
1434,cgd3_470,0.0,797140.0,0.0,0.0,0.0,1250800.0,Transmembrane amino acid transporter protein
926,cgd3_480,0.0,1622300.0,75032.0,0.0,0.0,848400.0,Uncharacterized protein
614,cgd3_490,21792000.0,448490000.0,30624000.0,50196000.0,76314000.0,303190000.0,GDP-fucose transporter
536,cgd3_500,3112300.0,72692000.0,7009100.0,7944700.0,15619000.0,65410000.0,GDP-fucose transporter
391,cgd3_50,0.0,362180.0,0.0,0.0,0.0,0.0,Putative serine esterase
538,cgd3_510,2050100.0,256720000.0,4499000.0,18345000.0,14645000.0,63597000.0,GDP-fucose transporter
1206,cgd3_530,1000500.0,25475000.0,636970.0,687690.0,2883100.0,9455800.0,Uncharacterized protein
392,cgd3_540,0.0,1680100.0,0.0,0.0,0.0,0.0,Major facilitator superfamily domain containing protein
599,cgd3_550,49968.0,58755000.0,0.0,2231000.0,1080200.0,9259800.0,Major Facilitator Superfamily
110,cgd3_560,864000.0,12030000.0,1184100.0,524840.0,0.0,1413100.0,Uncharacterized protein
1354,cgd3_570,38624.0,95060.0,0.0,173170.0,0.0,870330.0,Uncharacterized protein
1050,cgd3_590,254250.0,7536700.0,0.0,7734.7,440160.0,1334100.0,Uncharacterized protein
1114,cgd3_600,2615200.0,47093000.0,1040900.0,1877100.0,1842900.0,11132000.0,Uncharacterized protein
262,cgd3_640,6151600.0,158110000.0,5864700.0,4037800.0,7269800.0,8902900.0,Acyl-CoA synthetase
130,cgd3_650,238520.0,10478000.0,199840.0,48337.0,99337.0,772280.0,Uncharacterized protein
117,cgd3_660,285500.0,58588000.0,1691500.0,8849600.0,36392000.0,12011000.0,Uncharacterized protein
1433,cgd3_693,0.0,1029300.0,0.0,0.0,0.0,39786.0,Uncharacterized protein
1432,cgd3_710,0.0,125980.0,0.0,0.0,0.0,385880.0,Uncharacterized protein
1278,cgd3_760,260900.0,64972000.0,2558300.0,2765300.0,3223400.0,7523900.0,Ribosomal protein L7Ae/L30e/S12e/Gadd45
122,cgd3_80,3386100.0,116510000.0,6262100.0,1873900.0,1835900.0,8347200.0,Adenosylhomocysteinase
1652,cgd3_820,0.0,5901900.0,2512100.0,2614100.0,2391900.0,340530.0,Uncharacterized protein
562,cgd3_830,20785000.0,576910000.0,58502000.0,269720000.0,416440000.0,115750000.0,60S ribosomal protein L35
1228,cgd3_840,0.0,4027700.0,131030.0,0.0,0.0,2157000.0,SWIB/MDM2 domain containing protein
376,cgd3_850,0.0,1556300.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1357,cgd3_860,15257000.0,356650000.0,30105000.0,88195000.0,55620000.0,19751000.0,ARF/SAR type Small GTPase superfamily
1140,cgd3_880,10483000.0,46199000.0,9398000.0,39685000.0,7268400.0,24955000.0,Uncharacterized protein
1209,cgd3_920,3610400.0,205360000.0,6115200.0,5338600.0,24647000.0,22126000.0,Calmodulin-domain protein kinase 1
139,cgd3_980,632630.0,12304000.0,185240.0,1398200.0,18395000.0,10240000.0,Peptidase S54 rhomboid domain containing protein
415,cgd4_1010,0.0,224450.0,0.0,0.0,0.0,0.0,Galactose-binding domain-containing protein
409,cgd4_1020,0.0,442650.0,0.0,0.0,0.0,0.0,Nucleolar pre-ribosomal-associated protein 1 C-terminal domain containing protein
1079,cgd4_1030,2393700.0,106210000.0,3215100.0,5259500.0,3114300.0,18486000.0,Eukaryotic translation initiation factor 3 subunit G
780,cgd4_1070,1802500.0,70811000.0,4940400.0,6520900.0,2571900.0,11740000.0,MYND finger domain containing protein
125,cgd4_1080,161220.0,4874800.0,43276.0,0.0,0.0,109010.0,Thioredoxin domain containing protein
1338,cgd4_1103,0.0,4618000.0,905010.0,164400.0,910810.0,0.0,Uncharacterized protein
335,cgd4_110,0.0,281370.0,0.0,0.0,0.0,0.0,Winged helix-turn-helix DNA-binding domain containing protein
793,cgd4_1120,291200.0,27110000.0,69834.0,596430.0,0.0,474810.0,Uncharacterized protein with WD40 repreat
493,cgd4_1133,15716000.0,36093000.0,36582000.0,333320000.0,5964800.0,138670000.0,Uncharacterized protein
1601,cgd4_1150,0.0,8844900.0,94187.0,415610.0,632080.0,0.0,Uncharacterized protein
607,cgd4_1170,15993000.0,156920000.0,8157100.0,8330000.0,8479900.0,40304000.0,26S proteasome subunit P45
1431,cgd4_1200,0.0,2281900.0,0.0,0.0,0.0,282920.0,Ubiquitin fusion degradation protein UFD1
1176,cgd4_1230,93282000.0,739080000.0,80914000.0,324380000.0,528690000.0,111250000.0,60S ribosomal protein L28
334,cgd4_1240,0.0,810300.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1042,cgd4_1300,0.0,11373000.0,0.0,4978600.0,0.0,2140400.0,Uncharacterized protein
1604,cgd4_1350,229170.0,39799000.0,953280.0,1968200.0,299860.0,17298000.0,"RCC1/WD40/YVTN/Zinc finger, RanBP2-type containing protein"
1044,cgd4_140,0.0,696210.0,0.0,676450.0,0.0,142510.0,"Zinc finger, RING/FYVE/PHD-type domain containg protein"
552,cgd4_1470,7345500.0,96113000.0,4559400.0,19379000.0,13724000.0,57103000.0,V-type proton ATPase subunit a
1323,cgd4_1590,145790.0,12838000.0,67630.0,71760.0,0.0,2954400.0,Chromodomain-helicase-DNA-bindingmultidomain chromatin protein with the following architecture: chromo-bromo-chromo-SNF2 ATpase
1384,cgd4_1650,2058300.0,955780000.0,140320000.0,56073000.0,39285000.0,41723000.0,Thioredoxin
747,cgd4_1770,7521500.0,155880000.0,9682500.0,41336000.0,23608000.0,34249000.0,Mitochondrial biogenesis protein AIM24
1336,cgd4_1790,438390.0,29005000.0,691550.0,3337200.0,2169000.0,1454900.0,Uncharacterized protein
758,cgd4_180,143200.0,3570800.0,18369.0,0.0,0.0,349660.0,Dos2-interacting transcription regulator of RNA-Pol-II
1063,cgd4_1830,632100.0,126420000.0,15229000.0,9207700.0,6296800.0,1833300.0,Dynein light chain tctex1
1430,cgd4_1840,0.0,1214400.0,0.0,0.0,0.0,63110.0,RNA helicase
1429,cgd4_1850,0.0,3197400.0,0.0,122640.0,0.0,0.0,Endonuclease/exonuclease/phosphatase
1428,cgd4_1920,0.0,1770700.0,0.0,0.0,0.0,1348100.0,Endonuclease/exonuclease/phosphatase
512,cgd4_1940,8456500.0,895440000.0,177210000.0,38892000.0,59084000.0,12132000.0,Nucleoside diphosphate kinase
825,cgd4_1970,19947000.0,369980000.0,12603000.0,43752000.0,77231000.0,56912000.0,Uncharacterized transmembrane Protein
690,cgd4_1990,0.0,637180.0,27162.0,0.0,0.0,199980.0,"Nucleolar, Nop52"
779,cgd4_200,342150.0,18106000.0,98549.0,3653600.0,0.0,9502500.0,Uncharacterized Protein
829,cgd4_2010,0.0,5000500.0,45792.0,71789.0,0.0,2071200.0,Cell division control protein 73 C-terminal domain containing protein
598,cgd4_2020,38557.0,6692000.0,102950.0,0.0,110290.0,1086000.0,Vacuolar import/degradation Vid27-related protein
1436,cgd4_2040,0.0,893830.0,0.0,0.0,0.0,318680.0,unspecified product
239,cgd4_2090,170880.0,11283000.0,326930.0,0.0,0.0,1539900.0,SET domain containing protein
590,cgd4_210,449680.0,53440000.0,3734700.0,8019900.0,133840.0,828520.0,Ubiquitin-conjugating enzyme E2
550,cgd4_2110,688130.0,35875000.0,2947600.0,6076100.0,20318000.0,7634500.0,Papain family cysteine protease
91,cgd4_2120,1747100.0,39479000.0,2246900.0,662980.0,696030.0,2184000.0,PX domain containing protein
1229,cgd4_2130,414070.0,25941000.0,1473100.0,1144900.0,280710.0,14128000.0,Rab-GTPase-TBC domain containing protein
1303,cgd4_2260,70195000.0,2116000000.0,128690000.0,158890000.0,282580000.0,386270000.0,60S acidic ribosomal protein P0
919,cgd4_2270,71954.0,8037300.0,0.0,368960.0,175770.0,307650.0,Short-chain dehydrogenase/reductase SDR
615,cgd4_2280,360190.0,29645000.0,614600.0,951250.0,230900.0,2534000.0,Uncharacterized protein
1221,cgd4_2300,13572000.0,238680000.0,10096000.0,10171000.0,22967000.0,69059000.0,Ubiquitin-activating enzyme E1
238,cgd4_230,404510.0,21253000.0,708560.0,459720.0,270640.0,1321800.0,Uncharacterized protein
1447,cgd4_2340,0.0,18669000.0,0.0,4627100.0,0.0,0.0,Uncharacterized protein
484,cgd4_2350,438230.0,13219000.0,361630.0,2207500.0,0.0,0.0,Uncharacterized transmembrane Protein
1187,cgd4_2360,0.0,22875000.0,559380.0,1030900.0,0.0,811250.0,Ubiquilin
575,cgd4_2370,13456000.0,232950000.0,8257900.0,9891300.0,12325000.0,27916000.0,Lysine--tRNA ligase
961,cgd4_2373,26368.0,1207700.0,0.0,0.0,0.0,439150.0,Armadillo-type fold containing protein
514,cgd4_2390,385580.0,25509000.0,250890.0,72015.0,780610.0,2108600.0,Vacuolar protein sorting-associated protein 35
1360,cgd4_2400,25454000.0,333310000.0,45399000.0,113450000.0,149830000.0,45330000.0,60S ribosomal protein L31
39,cgd4_2420,159800.0,8112400.0,183310.0,0.0,82782.0,40491.0,Sushi/SCR/CCP domain containing protein
716,cgd4_2460,3718300.0,72529000.0,4497800.0,3412400.0,12349000.0,5803400.0,Uncharacterized protein
186,cgd4_2470,0.0,0.0,0.0,418530.0,1721600.0,0.0,Uncharacterized protein
489,cgd4_250,2183400.0,160380000.0,11330000.0,6075700.0,6132000.0,7940600.0,Proteasome subunit alpha type
830,cgd4_2510,169470.0,8390000.0,0.0,0.0,70132.0,1356700.0,Uncharacterized protein
1588,cgd4_2520,0.0,17820000.0,306560.0,588430.0,0.0,991460.0,Uncharacterized protein
1046,cgd4_2540,13488000.0,168270000.0,7787900.0,14135000.0,8644300.0,50501000.0,ClpA/B family/26S proteasome subunit P45
1178,cgd4_2553,5442100.0,90531000.0,18283000.0,66157000.0,8182800.0,37456000.0,Uncharacterized protein
1087,cgd4_2560,21180.0,2951800.0,0.0,0.0,44027.0,567400.0,Phosphoinositide phospholipase C
1619,cgd4_2580,549260.0,2945700.0,0.0,0.0,284110.0,1122600.0,Oxysterol-binding/PH domain containing protein
56,cgd4_2590,1120700.0,18667000.0,1329100.0,457460.0,149620.0,1071500.0,Glycerophosphodiester phosphodiesterase-like protein
714,cgd4_2600,97806000.0,887490000.0,64500000.0,105950000.0,78611000.0,165890000.0,UDP-glucose 4-epimerase
286,cgd4_260,3577600.0,78842000.0,2781400.0,1176900.0,1824400.0,12769000.0,WD40-repeat-containing protein
942,cgd4_2610,0.0,3821900.0,776970.0,736790.0,0.0,0.0,unspecified product
1656,cgd4_2690,39606.0,4048700.0,6360.4,0.0,0.0,1084600.0,Sec7 domain containing protein
1190,cgd4_2710,0.0,25716000.0,1846400.0,489750.0,8676800.0,0.0,Like-Sm (LSM) domain containing protein
760,cgd4_2720,5057300.0,55784000.0,1638700.0,3515900.0,22575000.0,20601000.0,p-type Atpase
221,cgd4_2780,706690.0,92114000.0,7710900.0,18166000.0,86401000.0,30502000.0,DnaJ domain containing protein
1448,cgd4_2840,0.0,3989900.0,0.0,762500.0,0.0,0.0,unspecified product
633,cgd4_2860,14629000.0,403300000.0,15926000.0,17755000.0,26562000.0,38540000.0,Tubulin alpha chain
1015,cgd4_2890,41394.0,4458300.0,0.0,0.0,0.0,229080.0,Uncharacterized protein
991,cgd4_290,35737.0,7994600.0,0.0,0.0,0.0,731510.0,Protein phosphatase 2A regulatory B subunit B56
231,cgd4_2910,1713000.0,90471000.0,6022800.0,1964200.0,1958000.0,6123300.0,Peptidase M24
1343,cgd4_2980,2010300.0,126410000.0,6934100.0,7930400.0,4438600.0,40551000.0,RhoGAP domain containing protein
857,cgd4_3000,8233700.0,179300000.0,11402000.0,8860900.0,14872000.0,43718000.0,"Dbp1p, eIF4a-1 family RNA SFII helicase (DEXDC+HELICc)"
1184,cgd4_300,10561000.0,404210000.0,15279000.0,38915000.0,32289000.0,60627000.0,Alpha/Beta hydrolase
854,cgd4_3020,0.0,11030000.0,43353.0,0.0,0.0,448260.0,Alpha/Beta hydrolase fold containing protein
445,cgd4_3040,892750.0,13885000.0,322120.0,540110.0,416460.0,1101600.0,NifS-like protein cysteine desulfurase/Pyridoxal phosphate-dependent transferase
725,cgd4_3050,769040.0,89564000.0,306210.0,200830.0,0.0,6186500.0,Phospholipase/carboxylesterase/thioesterase
1623,cgd4_3070,0.0,54407000.0,3668900.0,3402000.0,12010000.0,210760.0,Uncharacterized protein
617,cgd4_3080,3716000.0,222840000.0,20284000.0,33635000.0,55610000.0,59578000.0,Ribosomal protein S27a with Zinc-binding domain/ubiquitin/Zinc-binding domain
5,cgd4_3090,17848.0,69377000.0,2535200.0,309300000.0,666230000.0,60052000.0,Oocyst wall protein 6
366,cgd4_30,0.0,2915800.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1449,cgd4_3100,0.0,525120.0,0.0,0.0,0.0,38252.0,Adenylyl cyclase class-3/4/guanylyl cyclase
1027,cgd4_3130,0.0,51689000.0,3558900.0,839040.0,0.0,0.0,Translation initiation factor IF6
1468,cgd4_3150,0.0,1350200.0,0.0,0.0,0.0,156360.0,Cullin family
689,cgd4_3160,156740000.0,2450900000.0,119690000.0,390540000.0,502010000.0,686690000.0,40S ribosomal protein S3a
157,cgd4_3190,0.0,3877500.0,1422200.0,0.0,0.0,0.0,Small nuclear ribonucleoprotein
1614,cgd4_320,0.0,181840000.0,4098900.0,2040900.0,14474000.0,0.0,Uncharacterized protein
1057,cgd4_3220,285830000.0,3441600000.0,276490000.0,879860000.0,2218400000.0,523420000.0,Histone H3
159,cgd4_3250,84200.0,3000800.0,0.0,0.0,0.0,0.0,tRNA (guanine(26)-N(2))-dimethyltransferase
1214,cgd4_3270,19574000.0,503020000.0,19030000.0,31332000.0,60531000.0,95697000.0,Hsp70 protein
1259,cgd4_3280,0.0,7872000.0,56868.0,0.0,0.0,4373300.0,Uncharacterized protein with NHR/GATA-type Zinc finger
451,cgd4_3290,35190000.0,505570000.0,40715000.0,159950000.0,89947000.0,454070000.0,Articulin family protein/adjacent paralogous protein
882,cgd4_32,3113400.0,168410000.0,6496100.0,16801000.0,30067000.0,16846000.0,Uncharacterized protein
457,cgd4_3300,12860000.0,420750000.0,62209000.0,204050000.0,42305000.0,486150000.0,unspecified product
40,cgd4_3310,450430.0,15340000.0,236990.0,113200.0,0.0,74793.0,Phosphoacetylglucosamine mutase
967,cgd4_3330,106430.0,6439700.0,0.0,0.0,0.0,1049800.0,Protein kinase/EF-hand domain containing protein
508,cgd4_3400,1640500.0,104480000.0,1214000.0,1178000.0,2353500.0,5567300.0,AMP-dependent synthetase/ligase
1467,cgd4_3410,0.0,52822.0,0.0,0.0,0.0,900830.0,RNA recognition motif/WW domain containing protein
724,cgd4_3430,176690.0,12711000.0,101440.0,83808.0,14130.0,3550000.0,Uncharacterized protein
1148,cgd4_3440,111720.0,807090.0,21221.0,397680.0,0.0,2626500.0,Uncharacterized protein
1121,cgd4_3450,0.0,910490.0,172910.0,66364.0,0.0,3131700.0,Uncharacterized protein
877,cgd4_3460,0.0,7115500.0,248030.0,31736.0,0.0,161560.0,Uncharacterized protein
471,cgd4_3470,909520.0,62661000.0,3155200.0,4120700.0,1251100.0,1532300.0,Uncharacterized protein
97,cgd4_3480,143180.0,26506000.0,219160.0,0.0,53591.0,719450.0,Uncharacterized protein
1204,cgd4_3530,128060000.0,1715400000.0,82233000.0,97778000.0,244070000.0,394440000.0,Uncharacterized protein
82,cgd4_3550,15369.0,87100000.0,1975900.0,8178500.0,41520000.0,18632000.0,Secreted Kazal domain-containing protein
998,cgd4_3570,25844.0,239580.0,0.0,0.0,0.0,24169.0,Protein kinase-like domain containing protein (HCD gene family)
850,cgd4_3580,4065200.0,53111000.0,1150600.0,3208200.0,1142000.0,11842000.0,Protein kinase-like domain containing protein (HCD gene family)
370,cgd4_3600,0.0,941100.0,0.0,0.0,0.0,0.0,Uncharacterized protein (HCD gene family)
1517,cgd4_3610,0.0,11625000.0,0.0,0.0,0.0,109950.0,Uncharacterized protein
1586,cgd4_3620,110210000.0,2953100000.0,144210000.0,571530000.0,691700000.0,100740000.0,Immunodominant antigen 23393226
719,cgd4_3630,144990.0,101080000.0,1938900.0,3380900.0,2477900.0,21214000.0,Uncharacterized protein
1185,cgd4_3650,0.0,16406000.0,500320.0,1059600.0,376750.0,0.0,Uncharacterized protein
383,cgd4_3680,0.0,7185500.0,0.0,0.0,0.0,0.0,Uncharacterized protein
786,cgd4_3770,12058000.0,109160000.0,3515100.0,2833400.0,11247000.0,24615000.0,Eukaryotic translation initiation factor 3 subunit C
551,cgd4_3850,7088000.0,183690000.0,8178400.0,9166900.0,6030200.0,24393000.0,T-complex protein 1 subunit gamma
571,cgd4_3860,10543000.0,201970000.0,8834400.0,7341900.0,10022000.0,32005000.0,TCP-1/cpn60 chaperonin
591,cgd4_3880,2228200.0,76418000.0,1437500.0,1495500.0,1879600.0,8432400.0,Emap RNA binding domain protein
712,cgd4_3950,3449600.0,113830000.0,3119500.0,3269500.0,5285600.0,14984000.0,RPN2/26s proteasome regulatory subunit
1385,cgd4_3970,2714900.0,21450000.0,167500.0,633910.0,0.0,11313000.0,Uncharacterized protein
1465,cgd4_3990,0.0,2164500.0,0.0,0.0,0.0,33077.0,Uncharacterized protein
1646,cgd4_4000,146780.0,34636000.0,2067300.0,1596500.0,18635000.0,168290.0,Diamine acetyltransferase
909,cgd4_4020,91417000.0,855170000.0,73782000.0,189010000.0,169230000.0,323000000.0,Ribosomal protein S5
688,cgd4_4030,0.0,25205000.0,1528600.0,1571000.0,0.0,252180.0,UBX/SEP domain containing protein
1464,cgd4_4040,0.0,2294200.0,0.0,0.0,0.0,1432500.0,GTP binding/Guanine nucleotide-binding protein-like 3 N-terminal domain containing protein
365,cgd4_4060,0.0,310250.0,0.0,0.0,0.0,0.0,B-box zinc finger domain containing protein
308,cgd4_4080,5305000.0,83754000.0,4286500.0,5710300.0,2786300.0,7554500.0,GDP dissociation inhibitor
1264,cgd4_4090,683420.0,8552100.0,0.0,0.0,2271300.0,1163900.0,SEC14
1116,cgd4_40,8848600.0,208870000.0,9473600.0,9544500.0,13179000.0,61188000.0,Ubiquitin-like modifier-activating enzyme Apg7
668,cgd4_4100,43543.0,12150000.0,1506100.0,168600.0,0.0,4336200.0,Coatomer epsilon subunit
340,cgd4_410,0.0,667480.0,0.0,0.0,0.0,0.0,Deoxyhypusine hydroxylase
1463,cgd4_4110,0.0,4362600.0,0.0,0.0,0.0,483290.0,Uncharacterized protein
1113,cgd4_4140,19820.0,3300500.0,0.0,0.0,55173.0,403280.0,Uncharacterized protein with Sel1-like repeat
187,cgd4_4160,0.0,0.0,0.0,0.0,7339400.0,118130.0,Uncharacterized protein
1076,cgd4_4170,0.0,22969000.0,975440.0,0.0,24246000.0,1484800.0,Uncharacterized protein
210,cgd4_4200,22776.0,14323000.0,105020.0,0.0,0.0,368370.0,Tetratricopeptide repeat
359,cgd4_4210,0.0,2855900.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1019,cgd4_4253,255950.0,68780.0,0.0,0.0,0.0,316650.0,Uncharacterized protein with Armadillo-like helical
217,cgd4_4300,2586700.0,39871000.0,1254100.0,846880.0,1523800.0,2649500.0,Beta adaptin
922,cgd4_4330,0.0,29317000.0,363900.0,63730.0,0.0,296070.0,Uncharacterized protein
128,cgd4_4340,719110.0,7573000.0,387190.0,93122.0,0.0,1510600.0,Diacylglycerol kinase
1237,cgd4_4400,17937000.0,121800000.0,7159100.0,11071000.0,14257000.0,135040000.0,Uncharacterized protein
604,cgd4_4460,13249000.0,107560000.0,4976300.0,14302000.0,4653400.0,15951000.0,Bifunctional dihydrofolate reductase/thymidylate synthase
1028,cgd4_4480,52510.0,3800700.0,0.0,0.0,0.0,1384600.0,secreted membrane-associated protein (FLGN gene family)
1462,cgd4_4500,0.0,7012100.0,0.0,0.0,0.0,2521300.0,cysteine rich protein
1082,cgd4_4503,0.0,328240000.0,16767000.0,14280000.0,24870000.0,870110.0,unspecified product
631,cgd4_450,586540.0,12524000.0,0.0,126190.0,45353.0,540280.0,Proteasome activator Blm10 mid region-containing protein
321,cgd4_460,0.0,1687500.0,0.0,0.0,0.0,0.0,Nucleoporin complex subunit 54
646,cgd4_470,355240000.0,1077100000.0,90735000.0,643780000.0,466710000.0,532320000.0,60S ribosomal protein L18
743,cgd4_490,0.0,9464200.0,81989.0,150300.0,0.0,5609000.0,Uncharacterized protein
42,cgd4_500,0.0,10710000.0,0.0,18854000.0,138230000.0,27346000.0,Oocyst wall protein 7
1461,cgd4_510,0.0,3588000.0,0.0,0.0,0.0,1063100.0,Helicase/SANT-associated domain containing protein
1167,cgd4_530,220030.0,63353000.0,5489300.0,6162500.0,241630.0,5718300.0,26S proteasome regulatory subunit 5a with a vWA domain and two ubiquitin interacting motifs (UIM)
867,cgd4_540,3637200.0,115920000.0,5058100.0,4932300.0,10753000.0,15235000.0,V-type proton ATPase subunit C
472,cgd4_570,2442600.0,47574000.0,12092000.0,8780400.0,0.0,15265000.0,Ubiquitin-conjugating enzyme
1460,cgd4_580,0.0,1343900.0,0.0,0.0,0.0,1256800.0,Enhancer of polycomb-like protein
1617,cgd4_590,0.0,33583000.0,5763600.0,7296600.0,2700500.0,0.0,Nuclear transport factor 2
1459,cgd4_650,0.0,392050.0,0.0,0.0,0.0,242420.0,"Bromodomain/Zinc finger, CCHC-type"
21,cgd4_670,0.0,86409000.0,1684000.0,215650000.0,1174300000.0,144290000.0,Oocyst wall protein 3
1341,cgd4_690,8051100.0,121240000.0,5480900.0,4129400.0,12994000.0,57362000.0,Pyruvate:ferredoxin oxidoreductase/NADPH-cytochrome P450 reductase PNO
931,cgd4_700,45822000.0,596200000.0,27536000.0,52047000.0,58450000.0,99339000.0,Uncharacterized protein
1256,cgd4_740,69618000.0,2919700000.0,699350000.0,1004700000.0,330950000.0,961980000.0,Thioredoxin peroxidase-like protein
1575,cgd4_770,0.0,1007600.0,89316.0,217050.0,0.0,550170.0,Uncharacterized Protein
276,cgd4_790,282130.0,7235500.0,0.0,1179000.0,8998500.0,0.0,4F5-like/Zinc-binding domain-containing/At2g23090-like protein
842,cgd4_80,1922500.0,49778000.0,1299900.0,1581400.0,642020.0,15196000.0,Sac1p family protein
68,cgd4_810,59310.0,8681700.0,70397.0,0.0,0.0,0.0,UDP-N-acetylglucosamine pyrophosphorylase
1458,cgd4_820,0.0,1063800.0,0.0,0.0,0.0,181850.0,WD40-repeat-containing protein
543,cgd4_840,28958000.0,731420000.0,58740000.0,340410000.0,193690000.0,180900000.0,60S ribosomal protein L24
298,cgd4_850,291540.0,8414700.0,31670.0,5206.0,0.0,468310.0,Uncharacterized Secreted Protein (CpLSP gene family)
545,cgd4_870,47933.0,7485000.0,30214.0,105190.0,583410.0,1855400.0,Uncharacterized protein
1457,cgd4_880,0.0,4208200.0,0.0,0.0,0.0,831740.0,ZZ finger/SANT/SWIRM domain containing protein
1456,cgd4_900,0.0,2057500.0,0.0,0.0,0.0,73770.0,WD40-repeat-containing protein
